Taxonomy,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified,16.25206512,0,0,0,0,0,0,1.85995,0,26.85536537,2.547979745,0.036729985,14.6543844,0,5.64363,11.89145238,0,5.760030576,0.42311,0,2.058740206,4.279060428,0,0.851559745,0,0,0.215410065,6.82421727,7.023337893,7.805012342,0.002610001,2.258020226,1.596340319,0.428359871,0.764759924,10.81066351,4.07276,4.906530981,0,12.18383391,32.9511,8.529550853,7.022148596,1.054680316,0,18.74078813,6.830869317,1.693049492,2.293250688,2.248000225,1.048079895,0.07093,0,0.00047,1.698650849,1.685750169,0,5.364818927,1.936399032,6.0020494,10.5182621,0,6.034439397,0,1.839660368,7.931664759,1.223879878,0.00063,0,0,19.94157003,2.86708914,1.814410726,3.630979274,28.34227283,3.159620316,9.276582783,2.60186,4.435656451,9.584216166,0.23395007,5.787548264,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,16.25206512,0,0,0,0,0,0,1.85995,0,26.85536537,2.547979745,0.036729985,14.6543844,0,5.64363,11.89145238,0,5.760030576,0.42311,0,2.058740206,4.279060428,0,0.851559745,0,0,0.215410065,6.82421727,7.023337893,7.805012342,0.002610001,2.258020226,1.596340319,0.428359871,0.764759924,10.81066351,4.07276,4.906530981,0,12.18383391,32.9511,8.524860852,7.022148596,1.054680316,0,18.74078813,6.830869317,1.693049492,2.293250688,2.248000225,1.048079895,0.07093,0,0,1.698650849,1.685750169,0,5.364818927,1.936399032,6.0020494,10.5182621,0,6.034439397,0,1.839660368,7.931664759,1.223879878,0.00063,0,0,19.94157003,2.86708914,1.814410726,3.630979274,28.34227283,3.149780315,9.276582783,2.60186,4.435656451,9.584216166,0.23395007,5.787548264,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,0.081659976,0,0,0,0.045929977,0,0,0,0,0,0.041359996,0.015819994,0.005290002,0,0.06162,0,0,0.131370013,0,0,0.087160009,0,0,0.23460993,0,0,0.744780223,0.006639997,0,0.040470012,0.008150002,0.284780028,0.038550008,0.083449975,0.464459954,0.226669864,0.14574,0.003160001,0,0,0.02183,0.011750001,0.121889976,0,0,0.151599985,0.013299999,0.063939981,0.281030084,1.155910116,0.780459922,0.18907,0,0,0.011630006,0.081890008,0,0,0.003049998,0.492599951,0.632230126,0,0.127669987,0,0,0,0,0.271949891,0.00248,0,0.36097982,0.009849997,0.02622001,0.063989987,1.580430158,0,0,0,0.094169925,0,0.909670273,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia,1.63171951,0.0011,0.9963899,0.787330236,9.213775393,0,0,3.16521,0,6.971681394,4.708699529,0,1.058380318,0.356809929,8.62354,0.758750152,2.011719396,2.149540215,1.98711,0,0.472180047,3.059220306,1.218619634,3.96630881,0,1.9984806,3.089700927,0.115959954,3.012679096,3.547901064,0.023270005,3.532620353,4.415220883,8.355877493,5.646749435,0.61609963,8.23971,2.929180586,7.472851495,0.526869737,2.31159,0.90177009,0.726629855,1.264360379,1.064509681,2.762549724,4.216349578,2.115869365,1.370050411,4.572370457,9.236119076,4.12609,1.959319412,0.281639831,8.211664106,5.449140545,0.242749854,5.355568929,0.776139612,2.158589784,1.577210315,0,2.625779737,0,5.040461008,0.06734004,0.928099907,3.468068613,0.31524,0.00447,1.84005908,0.228309932,0.436120174,1.227199755,3.764600376,1.005130101,2.038050611,13.48924,3.106427515,0.068859972,4.423181327,3.512848946,0.94994962,0.043729991
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,1.429619571,0.0011,0,0.363390109,8.554845723,0,0,2.69759,0,0,1.252389875,0,0.160770048,0.073089985,1.94516,0.523780105,1.781529466,0.608650061,1.22743,0,0.284770028,1.408430141,0,2.647549206,0,0,1.509980453,0.113129955,2.214539336,2.516670755,0,0.821780082,0.873520175,3.393838982,4.836319516,0.398899761,5.0513,1.313480263,0.25094005,0.296709852,0,0,0.376089925,0.084660025,0,1.163919884,2.763039724,1.281689615,0.392800118,3.067790307,1.088989891,1.11065,0,0.281639831,0.896460448,0,0,3.94977921,0.071859964,0.346069965,0.275660055,0,1.372899863,0,4.225820845,0,0.318659968,2.294279082,0.06408,0,1.432639284,0,0.031530013,0.79935984,0.290760029,0.230730023,1.996070599,2.09594,2.418258065,0.068859972,0,3.26558902,0.643409743,0.010099998
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,0.093629972,0,0.286649971,0,0.193229903,0,0,0.10818,0,0.744120149,0.076509992,0,0.560700168,0,0.17922,0.164200033,0,1.337940134,0.32124,0,0.019980002,0.023970002,1.218619634,0.03351999,0,0,0,0,0.462869861,0,0,0,0.206790041,0,0,0,0.10738,1.559650312,0,0,0.02145,0,0.109449978,0.002690001,0,0.066589993,0.142679986,0.191039943,0.13407004,0.217950022,0.052519995,0.07574,0,0,1.576730788,0.39709004,0.118819929,0.217889956,0.704279648,0.548799945,0,0,0.10382999,0,0.483800097,0.009410006,0,0.061639975,0.08322,0,0.236349882,0.038949988,0.204430082,0.326239935,0.062670006,0.730820073,0,0.58953,0.209479832,0,1.442260433,0.159319952,0,0.033629993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis,0,0,0.709739929,0.208290062,0.144309928,0,0,0.08561,0,0.281110056,0,0,0.050980015,0.193729961,0,0,0,0,0.35653,0,0.058960006,0.09573001,0,0.019319994,0,1.9984806,0,0,0.001909999,0.786420236,0.019310004,2.020580202,0.00139,4.795898561,0.560819944,0,1.36998,0.00207,0.322330064,0,0,0.248520025,0.022779995,0.277580083,1.064509681,1.293709871,0.064829994,0.213459936,0.63263019,0.091400009,1.309159869,1.07365,1.953239414,0,0.466200233,1.653690165,0.043229974,0.288779942,0,0.583039942,0.285060057,0,0.392799961,0,0.004390001,0,0.006159999,0.317009873,0.00113,0,0.02056999,0.177729947,0,0.00213,0.112540011,0.043580004,0,3.61267,0.241449807,0,0.216960065,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,0.039489988,0,0,0.215650065,0.049789975,0,0,0.25494,0,4.75130095,3.379799662,0,0.250910075,0.089989982,6.49916,0.070770014,0.229929931,0.130370013,0.08191,0,0.031790003,0.320060032,0,1.26591962,0,0,1.489900447,0.002829999,0.3333599,0.244810073,0.003960001,0.528530053,0.423940085,0.16613995,0.249509975,0.21719987,1.24734,0.029520006,6.89958138,0.011389994,0.07553,0.653250065,0.218309956,0.316820095,0,0.238329976,0.886099911,0.429679871,0.210550063,1.167880117,6.721489328,1.05776,0.006079998,0,4.817252409,3.39836034,0.080699952,0.759339848,0,0.680679932,0.321040064,0,0.554409945,0,0.326450065,0.057930035,0.60327994,0.020709992,0.10635,0.00447,0.091739954,0.011629997,0.198080079,0.023579995,3.29863033,0,0.041160012,5.66645,0.184759852,0,2.626890788,0.087939974,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471,0,0,0,0,0.271599864,0,0,0,0,0.474460095,0,0,0.035020011,0,0,0,0.00026,0.072580007,0,0,0,1.210250121,0,0,0,0,0,0,0,0,0,0,2.909580582,0,1.00E-04,0,0.42352,0.024460005,0,0.218769891,2.21461,0,0,0.582610175,0,0,0.359699964,0,0,0,0,0.531,0,0,0.209880105,0,0,0.060509988,0,0,0.004440001,0,0.20183998,0,0,0,0,0.77442969,0.06046,0,0.058759971,0,0,0.075889985,0,0,0.00082,0.00151,0.052479958,0,0.137070041,0,0.306539877,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas,0,0,0,0,0,0,0.002929999,0,0,0,0.024579998,0,0,0.510789898,0.13081,0,0,0,1.59082,1.324779868,0,0,0.461259862,0,0,0,0,0,0.00092,0,0,0,0,0.078659976,0,0,0.25403,0,0.186630037,0,0,0,0,0,0,0.087639991,0,0.887299734,0.139100042,0,0.028909997,0,0,0.093949944,0,0.105710011,0,0,0,0,0,1.093790219,0,0,0,0.109130065,0,0,0,0,0,0.225119932,0,0.024419995,0,0,0,0,0,0,0,0,0.087819965,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis,0,0,0,0,0,0,0.002929999,0,0,0,0.024579998,0,0,0.510789898,0.13081,0,0,0,1.59082,1.324779868,0,0,0.461259862,0,0,0,0,0,0.00092,0,0,0,0,0.078659976,0,0,0.25403,0,0.186630037,0,0,0,0,0,0,0.087639991,0,0.887299734,0.139100042,0,0.028909997,0,0,0.093949944,0,0.105710011,0,0,0,0,0,1.093790219,0,0,0,0.109130065,0,0,0,0,0,0.225119932,0,0.024419995,0,0,0,0,0,0,0,0,0.087819965,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae,0.292589912,0.028370009,0,0,0.65961967,0,0,0.15337,0,0.008160002,0.017119998,0,0.112470034,0,0,0,0,0.29861003,0,0,0.313990031,0.050500005,0,0.03462999,0,0,0.16633005,0,0.013679996,0.024580007,0,0,0.145990029,0,0,0.047189972,0.05754,0.128410026,0,0.011059994,0,0,0.061659988,0,0,0.00383,0.024779998,0,0.151850046,0.079490008,0.031519997,0.56526,0.035909989,0.029479982,0.666190333,0,0,0.5014099,0.090799955,0.091329991,0.39811008,0,0.010479999,0,0.477960096,0,0,0.061609975,0,0,0.143759928,0,0,0.032889993,0,0,0,0,0,0,0.040000012,0.282779915,0.044449982,0.475849905
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter,0.292589912,0.028370009,0,0,0.65961967,0,0,0.15337,0,0.008160002,0.017119998,0,0.112470034,0,0,0,0,0.29861003,0,0,0.313990031,0.050500005,0,0.03462999,0,0,0.16633005,0,0.013679996,0.024580007,0,0,0.145990029,0,0,0.047189972,0.05754,0.128410026,0,0.011059994,0,0,0.061659988,0,0,0.00383,0.024779998,0,0.151850046,0.079490008,0.031519997,0.56526,0.035909989,0.029479982,0.666190333,0,0,0.5014099,0.090799955,0.091329991,0.39811008,0,0.010479999,0,0.477960096,0,0,0.061609975,0,0,0.143759928,0,0,0.032889993,0,0,0,0,0,0,0.040000012,0.282779915,0.044449982,0.475849905
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20,0.111119967,0.023200007,0,0,0.409999795,0,0,0.1351,0,0.008160002,0.016639998,0,0.104210031,0,0,0,0,0.19521002,0,0,0.281180028,0.050500005,0,0.020929994,0,0,0.157660047,0,0.013679996,0.022100007,0,0,0.130500026,0,0,0.037529977,0.05754,0.128410026,0,0.009019995,0,0,0.061659988,0,0,0.00383,0.024779998,0,0.151850046,0.079490008,0.027729997,0.51737,0.035909989,0.029479982,0.609360305,0,0,0.39974992,0.002439999,0.058859994,0.39811008,0,0.010479999,0,0.091790018,0,0,0.057579977,0,0,0.049129975,0,0,0.032889993,0,0,0,0,0,0,0.027810008,0.281979915,0.037909985,0.475849905
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241,0.181469946,0.005170002,0,0,0.249619875,0,0,0.01827,0,0,0.00048,0,0.008260002,0,0,0,0,0.10340001,0,0,0.032810003,0,0,0.013699996,0,0,0.008670003,0,0,0.002480001,0,0,0.015490003,0,0,0.009659994,0,0,0,0.002039999,0,0,0,0,0,0,0,0,0,0,0.00379,0.04789,0,0,0.056830028,0,0,0.10165998,0.088359956,0.032469997,0,0,0,0,0.386170077,0,0,0.004029998,0,0,0.094629953,0,0,0,0,0,0,0,0,0,0.012190004,0.0008,0.006539997,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,0,0,0,0,0,3.986510399,0,0.00519,0.009150001,0.054530011,0.248929975,0,0.018440006,0.09983998,0.92679,0,1.126989662,0.028130003,0.06736,0.363609964,0.00164,0.020090002,0.388829883,0.076139977,0.080839984,0.30046009,0.094640028,0.003489999,0,0.020230006,5.187761038,0.00031,0.062420012,0.184759945,0.030379997,0.013529992,0.00368,0.006260001,0.076100015,0.004389998,0.01568,0.00328,0.028379994,0.008430003,0.007229998,0.749799925,0.30086997,0.227699932,0.056650017,0.00469,0,0.98506,0.118779964,3.06612816,0.00021,0.117890012,4.609107235,1.636879673,0,0,0.576390115,0.011490002,0.006719999,0,0.00062,0.584980351,0,0,0.20067,0.00275,0,0.092249972,0.089580036,0,0.069180007,0,0,0.00376,0.040299968,0,0.00147,0,0.066199974,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter,0,0,0,0,0,3.170240317,0,0,0,0.05138001,0.247009975,0,0.015080005,0.09958998,0.90983,0,1.124769663,0.023320002,0.06714,0,0.00164,0.016110002,0.388829883,0.050089985,0,0.29863009,0.090080027,0.00052,0,0.020230006,5.022951005,0,0.062420012,0.178639946,0.012359999,0.011599993,0.00368,0.005920001,0.060530012,0,0.00303,0.00274,0.008249998,0.001680001,0,0.743829926,0.29919997,0.223799933,0.054640016,0.00469,0,0.96983,0.117269965,3.06612816,0.00021,0.117890012,4.552667268,1.608129678,0,0,0.573100115,0.005980001,0.005799999,0,0,0.155320093,0,0,0.18773,0,0,0.075919977,0.078900032,0,0.069180007,0,0,0.00376,0.040299968,0,0.00147,0,0.066199974,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii,0,0,0,0,0,3.170240317,0,0,0,0.05138001,0.247009975,0,0.015080005,0.09958998,0.90983,0,1.124769663,0.023320002,0.06714,0,0.00164,0.016110002,0.388829883,0.050089985,0,0.29863009,0.090080027,0.00052,0,0.020230006,5.022951005,0,0.062420012,0.178639946,0.012359999,0.011599993,0.00368,0.005920001,0.060530012,0,0.00303,0.00274,0.008249998,0.001680001,0,0.743829926,0.29919997,0.223799933,0.054640016,0.00469,0,0.96983,0.117269965,3.06612816,0.00021,0.117890012,4.552667268,1.608129678,0,0,0.573100115,0.005980001,0.005799999,0,0,0.155320093,0,0,0.18773,0,0,0.075919977,0.078900032,0,0.069180007,0,0,0.00376,0.040299968,0,0.00147,0,0.066199974,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia,0,0,0,0,0,0.025550003,0,0.00519,0.00445,0.003150001,0.00192,0,0.003360001,0.00025,0.01696,0,0.002219999,0.00481,0.00022,0,0,0.00398,0,0.015179995,0,0.001680001,0.004560001,0.002969999,0,0,0.115770023,0.00031,0,0.006119998,0.018019998,0.001929999,0,0.00034,0.003960001,0.004389998,0.01235,0.00054,0.020129996,0.006750002,0.007229998,0.005969999,0.00167,0.003899999,0.002010001,0,0,0.01523,0.00151,0,0,0,0,0.028749994,0,0,0.003290001,0.005510001,0.00072,0,0.00062,0.006290004,0,0,0.01294,0.00275,0,0.016329995,0.010680004,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis,0,0,0,0,0,0.025550003,0,0.00519,0.00445,0.003150001,0.00192,0,0.003360001,0.00025,0.01696,0,0.002219999,0.00481,0.00022,0,0,0.00398,0,0.015179995,0,0.001680001,0.004560001,0.002969999,0,0,0.115770023,0.00031,0,0.006119998,0.018019998,0.001929999,0,0.00034,0.003960001,0.004389998,0.01235,0.00054,0.020129996,0.006750002,0.007229998,0.005969999,0.00167,0.003899999,0.002010001,0,0,0.01523,0.00151,0,0,0,0,0.028749994,0,0,0.003290001,0.005510001,0.00072,0,0.00062,0.006290004,0,0,0.01294,0.00275,0,0.016329995,0.010680004,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,15.07114548,0.39999012,22.79469772,4.354721306,21.71464914,2.09688021,0.007169998,12.41308,0.012080001,19.59997392,9.033039097,0.001749999,11.80922354,2.556459489,39.27451,1.216260243,40.3175679,5.80351058,13.05237,6.841779316,14.60347146,4.013100401,2.424509273,7.687467694,0,0.221530066,6.930112079,0.248459901,10.29987691,6.995752099,1.955000391,4.764970476,11.43279229,28.48933145,35.53057645,11.85300289,9.89686,12.87388257,17.59056352,2.376708812,4.59425,2.731930273,15.24284695,13.15884395,2.336009299,19.0312281,4.50031955,10.55942683,16.30182489,13.52326135,7.735709226,27.80501,24.83329255,12.63877242,8.81956441,16.26838163,1.476849114,17.0163266,3.897758051,10.65734893,36.71441734,0,4.771639523,1.354790542,4.573360915,1.594870957,41.0253959,36.59690536,8.46677,5.306939469,9.431105284,16.21763513,1.12495045,5.690458862,8.668130867,18.91839189,8.423972527,6.38313,19.30501456,0.768619693,11.58453348,17.07878488,21.7606813,13.57318729
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum,0.074109978,0,0.852229915,0.202450061,0.343639828,0,0,0,0,0.713410143,0.165209983,0,0.078350024,0,0.90564,0.115340023,0,0.374110037,0.19747,0,0.117300012,0.476430048,0,0.245799926,0,0,0.159690048,0.026659989,0.631079811,0.269520081,0.119680024,0.49817005,0.033000007,0.375529887,1.09520989,0.327169804,0.21451,0.116370023,0.514110103,0.12094994,1.28153,0.340950034,0.524139895,7.808022342,0,0.362439964,0.036449996,0.308889907,0.305060092,0.290030029,0.167099983,0.83026,0.112379966,0.06730996,0.150890075,1.606950161,0,0.457679908,0,0.085049991,0.233050047,0,0.243279976,0,0.326140065,0.026590016,0.343029966,0.702299719,0.48162,0.00256,0.102549949,0.056209983,0.012660005,0.106849979,1.093300109,1.020180102,0.650570195,0.48411,0.48696961,0.680049728,0.143990043,0.009799997,0.09919996,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,0.074109978,0,0.852229915,0.202450061,0.343639828,0,0,0,0,0.713410143,0.165209983,0,0.078350024,0,0.90564,0.115340023,0,0.374110037,0.19747,0,0.117300012,0.476430048,0,0.245799926,0,0,0.159690048,0.026659989,0.631079811,0.269520081,0.119680024,0.49817005,0.033000007,0.375529887,1.09520989,0.327169804,0.21451,0.116370023,0.514110103,0.12094994,1.28153,0.340950034,0.524139895,7.808022342,0,0.362439964,0.036449996,0.308889907,0.305060092,0.290030029,0.167099983,0.83026,0.112379966,0.06730996,0.150890075,1.606950161,0,0.457679908,0,0.085049991,0.233050047,0,0.243279976,0,0.326140065,0.026590016,0.343029966,0.702299719,0.48162,0.00256,0.102549949,0.056209983,0.012660005,0.106849979,1.093300109,1.020180102,0.650570195,0.48411,0.48696961,0.680049728,0.143990043,0.009799997,0.09919996,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus,0,0,0.00268,0.018100005,0.012489994,0,0,0.04611,0,0,0,0,0.03304001,0,0,0,0.13245996,0,0,0.074569993,0.015850002,0,0.292649912,0,0,0,0.056030017,0,0,0,0,0,0,0,0,0,0.02258,0.015870003,0,0,0,0,0,0,0,0,0,0.056089983,0.183260055,0.00333,0,3.58721,0,0,0.506330253,0.00408,0,1.312279738,0.004749998,0,0.079370016,0,0,0.002080001,0,0,0,0,0.0122,0,8.00E-05,0.046339986,0,0.005819999,0.032890003,0,0,0,0,0,0.021380006,0.005009998,0.001449999,0.057949988
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis,0,0,0.00268,0.018100005,0.012489994,0,0,0.04611,0,0,0,0,0.03304001,0,0,0,0,0,0,0.074569993,0.015850002,0,0.024639993,0,0,0,0.056030017,0,0,0,0,0,0,0,0,0,0.02258,0.015870003,0,0,0,0,0,0,0,0,0,0.056089983,0.183260055,0.00333,0,0,0,0,0.506330253,0.00408,0,0,0.004749998,0,0.079370016,0,0,0.002080001,0,0,0,0,0.0122,0,8.00E-05,0.046339986,0,0.005819999,0.032890003,0,0,0,0,0,0.021380006,0.005009998,0.001449999,0.057949988
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium,3.20142904,0.075730023,11.37499886,2.411660723,1.821059089,0,0.00096,8.5947,0.005930001,9.372311874,8.409459159,0.001749999,0.759100228,1.473899705,7.30757,0.207050041,2.975459107,2.127220213,1.93584,0,3.627600363,2.959690296,0.779009766,6.812197956,0,0.176880053,5.517421655,0.201979919,8.680097396,5.216671565,1.787010357,3.979570398,2.69917054,1.675799497,5.370209463,6.714955971,2.91537,3.846490769,5.763521153,1.469189265,2.98112,1.988270199,2.546939491,5.276061583,2.325539302,2.763569724,1.752799825,2.776989167,6.520451956,8.511000851,5.777909422,7.42586,5.088508473,4.381687371,5.589452795,5.641250564,0.519039689,9.992148002,0.02095999,2.637479736,8.930441786,0,3.885849611,0,1.864580373,0.627460376,1.045899895,28.72433851,2.81495,0,5.368857316,3.480758956,0.354470142,4.673249065,7.381720738,0.287100029,7.571342271,5.32113,13.14449948,0.088569965,7.656952297,10.9839567,19.19445232,8.458628308
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,3.20142904,0.075730023,11.37499886,2.411660723,1.821059089,0,0.00096,8.5947,0.005930001,9.372311874,8.409459159,0.001749999,0.759100228,1.473899705,7.30757,0.207050041,2.975459107,2.127220213,1.93584,0,3.627600363,2.959690296,0.779009766,6.812197956,0,0.176880053,5.517421655,0.201979919,8.680097396,5.216671565,1.787010357,3.979570398,2.69917054,1.675799497,5.370209463,6.714955971,2.91537,3.846490769,5.763521153,1.469189265,2.98112,1.988270199,2.546939491,5.276061583,2.325539302,2.763569724,1.752799825,2.776989167,6.520451956,8.511000851,5.777909422,7.42586,5.088508473,4.381687371,5.589452795,5.641250564,0.519039689,9.992148002,0.02095999,2.637479736,8.930441786,0,3.885849611,0,1.864580373,0.627460376,1.045899895,28.72433851,2.81495,0,5.368857316,3.480758956,0.354470142,4.673249065,7.381720738,0.287100029,7.571342271,5.32113,13.14449948,0.088569965,7.656952297,10.9839567,19.19445232,8.458628308
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor,0.021819993,0,0.189419981,0.270460081,0.068949966,0.711520071,0.00134,0.16682,0,0,0.050359995,0,0.001850001,1.082559783,0.10347,0,0.069849979,0.00368,0.09638,0.929299907,0.016700002,0.085640009,0.397649881,0,0,0.044650013,0.010110003,0,0.076979977,0.004540001,0.006000001,0.006900001,0,0.026299992,0,0,0.04234,0.041010008,0.270090054,0.006369997,0.04944,0.00454,0,0,0.010469997,0.034069997,0.005679999,0.246069926,0.427580128,0.061900006,0.063899994,0,0.00125,0.356239786,0.211940106,0.033830003,0.451259729,0.031579994,0,0.011009999,0.360280072,0,0.00154,0.413550165,0,0.725220435,0,0.02502999,0.00605,0,0.028909986,0.019279994,0,0.00064,0.080760008,0.164400016,0.03182001,0.13254,0.040079968,0,0.063160019,0.06757998,0.051319979,0.173759965
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii,0.021819993,0,0.189419981,0.270460081,0.068949966,0.711520071,0.00134,0.16682,0,0,0.050359995,0,0.001850001,1.082559783,0.10347,0,0.069849979,0.00368,0.09638,0.929299907,0.016700002,0.085640009,0.397649881,0,0,0.044650013,0.010110003,0,0.076979977,0.004540001,0.006000001,0.006900001,0,0.026299992,0,0,0.04234,0.041010008,0.270090054,0.006369997,0.04944,0.00454,0,0,0.010469997,0.034069997,0.005679999,0.246069926,0.427580128,0.061900006,0.063899994,0,0.00125,0.356239786,0.211940106,0.033830003,0.451259729,0.031579994,0,0.011009999,0.360280072,0,0.00154,0.413550165,0,0.725220435,0,0.02502999,0.00605,0,0.028909986,0.019279994,0,0.00064,0.080760008,0.164400016,0.03182001,0.13254,0.040079968,0,0.063160019,0.06757998,0.051319979,0.173759965
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger,0.045039986,0.053740016,0,0.20107006,0.022199989,1.385360139,0,0.21288,0,0.281760056,0.253759975,0,0.182930055,0,0,0,0.126229962,0.173880017,0,0.205739979,0.191620019,0.429060043,0,0.245489926,0,0,0.114120034,0.019819992,0.144349957,0.143690043,0.012810003,0.214150021,0.513090103,0,0.151279985,0.179079893,0.15277,0.025440005,0,0.78019961,0.24483,0.159040016,0.083019983,0.030760009,0,0.09643999,0.065649993,0.273229918,0.239090072,0.220210022,0,0.35555,0.522179843,0,0.089730045,0.171660017,0.011919993,0.513289897,0.02056999,0.033549997,0.283110057,0,0.122419988,0,0.174890035,0.215600129,0.043469996,0.106209958,0.02041,0,0.145159927,0.057749983,0.092260037,0.135589973,0.032830003,0,0.16764005,0,0.155439876,0,0.141270042,0.004959999,0.006389997,0.117319977
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis,0.045039986,0.053740016,0,0.20107006,0.022199989,1.385360139,0,0.21288,0,0.281760056,0.253759975,0,0.182930055,0,0,0,0.126229962,0.173880017,0,0.205739979,0.191620019,0.429060043,0,0.245489926,0,0,0.114120034,0.019819992,0.144349957,0.143690043,0.012810003,0.214150021,0.513090103,0,0.151279985,0.179079893,0.15277,0.025440005,0,0.78019961,0.24483,0.159040016,0.083019983,0.030760009,0,0.09643999,0.065649993,0.273229918,0.239090072,0.220210022,0,0.35555,0.522179843,0,0.089730045,0.171660017,0.011919993,0.513289897,0.02056999,0.033549997,0.283110057,0,0.122419988,0,0.174890035,0.215600129,0.043469996,0.106209958,0.02041,0,0.145159927,0.057749983,0.092260037,0.135589973,0.032830003,0,0.16764005,0,0.155439876,0,0.141270042,0.004959999,0.006389997,0.117319977
