ID	CON1	CON2	CON3	CON4	CON5	CON6	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON20	CON21	CON22	CON23	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON38	CON39	CON40	CON41	CON42	CON43	CON44	CON45	CON46	CON47	MI1	MI2	MI3	MI4	MI5	MI6	MI7	MI8	MI9	MI10	MI11	MI12	MI13	MI14	MI15	MI16	MI17	MI18	MI19	MI20	MI21	MI22	MI23	MI24	MI25	MI26	MI27	MI28	MI29	MI30	MI31	MI32	MI33	MI34	MI35	MI36	MI37	MI38
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Lughvirus|s__Streptococcus_phage_PH10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445456620877438	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Lughvirus|s__Streptococcus_phage_SM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134432444514798	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Lughvirus|s__Streptococcus_phage_SpSL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000886935950497042	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Lughvirus|s__Streptococcus_phage_phiARI0131-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000660230348800489	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Lughvirus|s__Streptococcus_phage_phiARI0746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186932689118211	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Lughvirus|s__Streptococcus_phage_phiARI0923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206819145407382	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Marienburgvirus	0.00204763455611991	0.0233784863095908	0.00196174319091514	0.00467057363858339	0	0.00794752137375421	0	0	0	0	0	0.000129089377711746	0.000498070004945049	0.00095850718658552	0	0.00517848954170973	0.00888946030915304	0.00274674159152005	0.000843088757722027	0.00658192321292289	0.024831404479528	0	0.00789746824182638	0.000681946157428245	0.00284721343698109	0.0027667051569296	0.0034898826290135	0	0.000928467637535836	0	0	0	0.00162355596826639	0.00377719957853104	0	0	0	0.0157991423688223	0.00520855470334808	0.00591435533550369	0	0	0.00293052894133987	0.00121424642211253	0.000724045166575015	0.00100592220594082	0.0016087094542917	0	0.00065177920514824	0.0016169323352552	0.00723964262681503	0	0.00185560585072852	0.0377051116573598	0.00119552755920398	0.0315091224620908	0.0821930904652958	0.00130205072989959	0.0101593292892186	0.0133937304322155	0	0	0.00137848333701657	0.018429981554471	0.00883547168933915	0.00314142884083797	0	0.000583253995618583	0.00210973100442833	0	0.000864827134015486	0.00801095048419706	0.000868660010619205	0.00169072163756651	0.000278353630506162	0	0.0528451243660013	0.00530039362839286	0.00123712496802233	0.00126948721649882	0.0023282762320031	0.00172347741988441	0.0160525367182124	0.00217557831803535	0.000341998485248474
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Marienburgvirus|s__Enterobacteria_virus_BP4795	0	0.0206839812982553	0.00134806967991091	0.0020122652864645	0	0.00448920696127714	0	0	0	0	0	0.000129089377711746	0	0.00095850718658552	0	0.00269169690207574	0.00554107972839835	0.0015781111656472	0.000843088757722027	0.00446694381094427	0.0161613844848585	0	0.00516826844468214	0.000681946157428245	0.000668061253369865	0.000939635713674205	0.00162468516203019	0	0	0	0	0	0.000877093454120921	0.00289347741298793	0	0	0	0.00687860511728858	0.00265837213345955	0.00506272580827523	0	0	0.000861031699259654	0	0.000724045166575015	0	0.0012287382028179	0	0.000347615576079061	0.00134669294774737	0.00211626757317643	0	0.00132870542397845	0.0134009796392787	0.000642943600153306	0.00919049589301474	0.0731973175870374	0.00130205072989959	0.0054075476653636	0	0	0	0.00137848333701657	0.014875087711543	0	0.00180518703855537	0	0.000583253995618583	0.00173241372863634	0	0.000349010356754024	0.00575582203365386	0.000447392561860267	0.000443152110131392	0	0	0.0272890317897225	0.00399507280946029	0.00123712496802233	0.000630825437828117	0.00114279953546384	0.00081805610252578	0.0122265823044966	0.00172614440590007	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Marienburgvirus|s__Escherichia_virus_JLK2012	0.00204763455611991	0.00269450501133546	0.000613673511004222	0.00265830835211889	0	0.00345831441247707	0	0	0	0	0	0	0.000498070004945049	0	0	0.00248679263963399	0.00334838058075468	0.00116863042587285	0	0.00211497940197862	0.0086700199946695	0	0.00272919979714423	0	0.00217915218361123	0.0018270694432554	0.00186519746698331	0	0.000928467637535836	0	0	0	0.000746462514145465	0.000883722165543112	0	0	0	0.00554027851363873	0.00255018256988853	0.000851629527228454	0	0	0.00206949724208022	0.00121424642211253	0	0.00100592220594082	0.000379971251473807	0	0.000304163629069179	0.000270239387507833	0.0051233750536386	0	0.000526900426750074	0.0243041320180812	0.000552583959050679	0.0223186265690761	0.00899577287825845	0	0.00475178162385495	0.0133937304322155	0	0	0	0.00355489384292807	0.00883547168933915	0.0013362418022826	0	0	0.000377317275791989	0	0.000515816777261462	0.0022551284505432	0.000421267448758938	0.00124756952743511	0.000278353630506162	0	0.0255560925762788	0.00130532081893257	0	0.000638661778670703	0.00118547669653926	0.00090542131735863	0.00382595441371572	0.000449433912135272	0.000341998485248474
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Marienburgvirus|s__Staphylococcus_phage_SPbeta-like	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00338025873789503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Mementomorivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107974525111768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000636660054746113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Mementomorivirus|s__Microbacterium_virus_MementoMori	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107974525111768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000636660054746113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Moineauvirus	0	0	0	0.00907108009398338	0	0.00526110680077275	0	0	0.000664571976075167	0	0	0.00205053511519042	0	0	0	0	0	0	0	0	0	0	0	0.00413782367702702	0	0	0	0	0	0.00155475608398702	0	0.0178059946253112	0	0	0.00122636925996	0	0	0	0	0.000691654919903773	0	0	0	0	0	0	0.0108168439380596	0	0	0	0	0	0.000484355671795099	0	0.000858416590474954	0	0	0	0	0	0	0	0	0	0	0.00728629963886174	0	0	0	0.00190420639944804	0.000690321955638474	0	0.000620471436156575	0	0.000502698347630531	0	0	0.00639804977158616	0.00928067033772708	0.000336962656231168	0.00192521415517975	0.00917731870357805	0.00211887494927896	0	0.0020268439640461
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Moineauvirus|s__Cronobacter_phage_ENT39118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174180049649353	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Moineauvirus|s__Enterobacterial_phage_mEp390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000408789753319999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616329406451558	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Moineauvirus|s__Streptococcus_phage_YMC-2011	0	0	0	0.0050147769112681	0	0.0044993635381126	0	0	0.000664571976075167	0	0	0.000198599042633455	0	0	0	0	0	0	0	0	0	0	0	0.00253807028516527	0	0	0	0	0	0.000465784364004377	0	0.0129827715311726	0	0	0.000817579506639998	0	0	0	0	0.000691654919903773	0	0	0	0	0	0	0.00188505218263629	0	0	0	0	0	0.000484355671795099	0	0.000316258743859194	0	0	0	0	0	0	0	0	0	0	0.005662639788541	0	0	0	0	0.000690321955638474	0	0.000620471436156575	0	0.000502698347630531	0	0	0.00515206171715053	0.00637320335511864	0	0.00163595784122417	0.00649679506666105	0.00211887494927896	0	0.00166975731033078
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Moineauvirus|s__Streptococcus_virus_7201	0	0	0	0.000630156760761251	0	0	0	0	0	0	0	0.000307828516081855	0	0	0	0	0	0	0	0	0	0	0	0.000194841759265213	0	0	0	0	0	0	0	0.0010297949089882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245747640563579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000311733986497411	0	0	0	0	0	0	0	0	0.000415352426086919	0	0	0.000635383380602548	0	0	0.000357086653715318
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Moineauvirus|s__Streptococcus_virus_DT1	0	0	0	0.000598384150974969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138440197372651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226995812568768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Moineauvirus|s__Streptococcus_virus_Sfi19	0	0	0	0.000667224805511912	0	0	0	0	0	0	0	0.00154410755647511	0	0	0	0	0	0	0	0	0	0	0	0.000435830250987976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000937591399740564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000559708830390072	0	0	0	0.00159247241295063	0	0	0	0	0	0	0	0	0.000634194026928414	0	0	0.000258124498369785	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Moineauvirus|s__Streptococcus_virus_Sfi21	0	0	0	0.0012867906963444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000579397863078133	0	0	0	0	0	0	0	0.000835394849638384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000514327033331417	0	0	0	0	0	0	0	0	0	0	0	0	0.000294766237868136	0	0	0.000849825271555907	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Moineauvirus|s__Streptococcus_virus_phiAbc2	0	0	0	0.000873746769122742	0	0.000761743262660148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251243321157774	0	0	0	0	0	0.00108897171998265	0	0.00295803333551201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00326676582435923	0	0	0	0	0	0	0	0.00054215784661576	0	0	0	0	0	0	0	0	0	0	0.00054962398659926	0	0	0	0	0	0	0	0	0	0	0	0.00124598805443564	0.000772644835624054	0.000336962656231168	0.000289256313955579	0.000937190486388758	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Montyvirus	0	0.000485637531112786	0	0	0	0	0	0	0	0	0	0.000407128037398583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Montyvirus|s__Gordonia_virus_Stevefrench	0	0.000485637531112786	0	0	0	0	0	0	0	0	0	0.000407128037398583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Nochtlivirus	0	0	0	0	0	0	0	0	0	0	0	0	0.000435155899057253	0	0	0	0	0	0.00415134932164881	0	0	0	0	0	0	0	0.000230695476179514	0	0	0	0.00247312961844075	0	0	0.00717430360198978	0.000276922090958709	0	0	0	0	0	0	0	0	0	0	0.000758158115807612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000227773911079923	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Nochtlivirus|s__Enterobacteria_virus_mEp235	0	0	0	0	0	0	0	0	0	0	0	0	0.000435155899057253	0	0	0	0	0	0.00328360884586474	0	0	0	0	0	0	0	0.000230695476179514	0	0	0	0.00247312961844075	0	0	0.00379145316184626	0.000276922090958709	0	0	0	0	0	0	0	0	0	0	0.000758158115807612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000227773911079923	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Nochtlivirus|s__Enterobacterial_phage_mEp390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000867740475784075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00338285044014353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Nonagvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00827283506082833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Nonagvirus|s__Escherichia_virus_JenP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00827283506082833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Nonanavirus	0	0	0	0.00463350559383272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Nonanavirus|s__Salmonella_virus_9NA	0	0	0	0.00463350559383272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Oengusvirus	0.00424473148859894	0	0.0201657139804584	0.000497770886651744	0	0	0	0.00130444686998504	0	0.00482759683023803	0.00860073849904038	0	0.000587198321619426	0	0.00117004536767338	0	0	0.00885674633781591	0.00040428817621758	0	0.00223519805128957	0.00118684513796481	0	0.00339434854298871	0	0	0.000927690319104854	0	0.00139496601151726	0.000504332035508188	0	0.00463933114610499	0.00400757062281846	0	0.00141977516475656	0.00903895647390259	0.00216203771613514	0.0150463336542693	0.00492520108447158	0.00374528786560138	0.00152549913168072	0	0	0	0	0.0147865608991498	0.000537881381956429	0	0.00182163931695277	0.00433734216950072	0.00124215705382095	0.0113520936123671	0.0142819469710393	0	0.00151178630306318	0	0	0.0122342689736335	0	0.0097604979668545	0.00906792756576744	0	0.00204190327154616	0	0	0.00774011760944829	0	0.00566396943722092	0.00129423882771661	0	0.00290499796945261	0	0.000783753393039884	0.00839580573868495	0.00427501322075882	0	0	0.0167911723526326	0.0105222614608686	0.000289944611175656	0	0.0161149109905321	0.00838939710483066	0.00392160918022459	0.00520541812106133
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Oengusvirus|s__Faecalibacterium_virus_Oengus	0.00424473148859894	0	0.0201657139804584	0.000497770886651744	0	0	0	0.00130444686998504	0	0.00482759683023803	0.00860073849904038	0	0.000587198321619426	0	0.00117004536767338	0	0	0.00885674633781591	0.00040428817621758	0	0.00223519805128957	0.00118684513796481	0	0.00339434854298871	0	0	0.000927690319104854	0	0.00139496601151726	0.000504332035508188	0	0.00463933114610499	0.00400757062281846	0	0.00141977516475656	0.00903895647390259	0.00216203771613514	0.0150463336542693	0.00492520108447158	0.00374528786560138	0.00152549913168072	0	0	0	0	0.0147865608991498	0.000537881381956429	0	0.00182163931695277	0.00433734216950072	0.00124215705382095	0.0113520936123671	0.0142819469710393	0	0.00151178630306318	0	0	0.0122342689736335	0	0.0097604979668545	0.00906792756576744	0	0.00204190327154616	0	0	0.00774011760944829	0	0.00566396943722092	0.00129423882771661	0	0.00290499796945261	0	0.000783753393039884	0.00839580573868495	0.00427501322075882	0	0	0.0167911723526326	0.0105222614608686	0.000289944611175656	0	0.0161149109905321	0.00838939710483066	0.00392160918022459	0.00520541812106133
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Oneupvirus	0	0	0	0	0	0	0.000420346184507175	0	0	0	0	0.00228388899028473	0	0.00071992679516467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115178062800283	0.000765419662163689	0	0	0	0	0	0	0	0	0	0.00245744865825622	0	0	0	0	0	0.00059198661418083	0	0	0	0	0	0	0	0.000235632488981399	0	0	0	0.00238160858173808	0	0	0	0	0	0	0	0	0	0	0	0.000336745525706829	0.00019530322045621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027045580553273	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Oneupvirus|s__Gordonia_virus_OneUp	0	0	0	0	0	0	0.000420346184507175	0	0	0	0	0.00228388899028473	0	0.00071992679516467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115178062800283	0.000765419662163689	0	0	0	0	0	0	0	0	0	0.00245744865825622	0	0	0	0	0	0.00059198661418083	0	0	0	0	0	0	0	0.000235632488981399	0	0	0	0.00238160858173808	0	0	0	0	0	0	0	0	0	0	0	0.000336745525706829	0.00019530322045621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027045580553273	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Pankowvirus	0.0148864526853681	0.00633417554021301	0.00152915366676462	0.0113004582139875	0	0.0265797615784214	0	0.00135747316551289	0	0	0	0	0.00281540623847885	0.00197979868670284	0	0.00919275031954587	0.0279530446633727	0.00280655338497023	0.000463452299566495	0.0131638464258458	0.0242049119140834	0.00233592702153984	0.0100021484457502	0.000671691327993233	0.0215900430454134	0.0184011993927865	0.0085897251768968	0.00268066709613857	0.00650833168360486	0	0.00377348546940663	0	0.00761858303499715	0.00254188902454605	0.000413185342065375	0	0	0.00988491965710498	0.00398240631620976	0.00161856661528502	0.00035164047781115	0.0100321995844793	0.0155992760485755	0.00320119511284213	0.00118397322836166	0.00797800370228925	0.00400203486941893	0.00389934629332441	0.000945915461830523	0	0.029590104901627	0.00183795801343087	0.00190796862605772	0.0666463956878695	0.00169250558526843	0.160461633983292	0.0277981693283796	0	0.0113834259000347	0.131304939926759	0	0.00402622653760689	0	0.0261280495453034	0.0840111154412336	0.00429614345488596	0	0	0.00260064918045876	0.00120186597203821	0.00104189856501569	0.0159607153127592	0.000976426102162189	0.00881969036576715	0.000257580971513165	0.00155692958067581	0.239255110361567	0.00350063310531917	0.00096022335063105	0.00389857956918619	0.00657228280561364	0.00225561100113904	0.0284101448587951	0.0029591046958287	0.00206204969046874
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Pankowvirus|s__Enterobacteria_virus_2851	0	0	0	0.000656633935583152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187416843730455	0	0.00058517977632462	0	0	0	0.000333772178302276	0	0	0	0	0	0	0	0	0	0	0	0	0.000428167331369002	0	0	0	0	0	0	0	0	0	0	0.00102467501072772	0	0	0	0	0	0.00137971976660406	0	0	0	0	0	0	0.00113874259034693	0	0.000680726955879817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132148914681179	0.000266478514274896	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Pankowvirus|s__Enterobacteria_virus_YYZ2008	0.00632225851999067	0.00169189849548971	0.000583492846528605	0.00424164340646859	0	0.00942022501489716	0	0.000418907734669992	0	0	0	0	0.00135789611874492	0.000791082350500713	0	0.00248679263963399	0.0105610709534743	0.0011778322402498	0	0.00568316875246263	0.00624899787735824	0.00233592702153984	0.00375203503643433	0.000261498150592786	0.00850982787030662	0.00744996887270263	0.00288123924505053	0.00113424082148502	0.00300732932353071	0	0.00377348546940663	0	0.00245866090596662	0.00102625799869523	0.000413185342065375	0	0	0.00390181248784681	0.00155071707785141	0.000282308130572968	0.00035164047781115	0.00824532352344864	0.00626891500338169	0.00228131145972657	0.000632970302854887	0.00387998565148601	0.00146066870696425	0.00159209117216521	0.000531450736505488	0	0.0115641894067843	0.00183795801343087	0.000742896874983023	0.0231195150333935	0.000427470609831657	0.0573913286203183	0.00696227820686355	0	0.00458027358222961	0.0590186675728184	0	0.00402622653760689	0	0.00790396609757411	0.0353048195611008	0.000837042034637404	0	0	0.00074246302655843	0.000401873934400277	0.000402901661841042	0.00654249474895963	0.000395142335657608	0.00336699266284612	0.000257580971513165	0	0.101443595494663	0.00176020534674241	0.000303698548106565	0.00136352330660984	0.00244682390165703	0.000559931604155995	0.00849047417838284	0.000938640736848888	0.00106120118216806
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae|g__Pankowvirus|s__Enterobacterial_phage_mEp390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178687606103065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
