ID,MI35,MI33,MI32,MI38,MI36,MI34,MI37,MI27,MI28,MI29,MI31,MI17,MI21,MI20,MI24,MI23,MI26,MI19,MI18,MI15,MI25,MI22,MI14,MI16,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47
Fatty acid degradation,272.342,332.454,259.46,285.64,246.376,327.32,250.285,216.761,428.292,242.121,240.961,143.617,237.078,100.593,394.399,159.07,162.734,351.543,493.135,450.814,301.085,250.738,250.995,271.309,215.279,240.439,261.409,302.19,354.64,250.334,341.709,337.81,539.259,209.684,257.348,178.347,628.264,393.697,130.598,233.747,292.516,307.895,409.357,216.086,294.764,241.706,364.168,246.2,244.02,309.554,117.297,333.964,264.809,380.505,270.917,177.951,213.974,324.681,367.805,157.666,205.12,147.028,200.925,283.355,205.736,289.326,307.355,372.105,294.607,248.666,256.537,284.708,271.791,308.661,235.612,250.468,288.51,351.384,359.364,355.946,358.052,193.624,434.939,317.527
Fatty acid metabolism,1210.366,1735.071,1274.784,1436.543,1682.923,1014.859,1117.557,1232.441,1460.754,1192.688,1505.595,708.872,1739.245,375.342,1747.132,742.206,538.692,882.207,1317.779,262.359,1289.676,1073.856,1360.102,1281.768,1218.925,1372.153,1469.981,1625.246,1640.961,1772.477,1633.523,1288.328,2191.419,1016.47,1143.171,440.564,2229.418,1740.68,656.269,1533.453,1013.342,1463.449,772.755,546.7,922.404,275.569,1869.065,1447.826,398.388,1452.539,1269.384,2193.937,1070.771,1472.141,1035.735,1311.188,702.634,1250.622,1498.13,1245.256,1186.409,961.493,761.165,1429.964,1070.951,1454.686,1536.35,1705.648,1112.587,1006.609,1461.73,1486.34,1049.819,1389.751,1415.677,1552.546,1280.836,1528.705,1357.95,1335.129,1212.535,956.234,1940.368,1408.865
Fc gamma R-mediated phagocytosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0
Ferroptosis,20.803,33.82,63.103,65.155,32.828,45.172,26.248,27.481,80.277,36.253,33.518,43.932,21.306,0.755,12.377,8.15,2.05,37.067,54.091,0.117,17.729,23.088,18.412,10.782,50.983,56.804,81.962,128.038,49.325,72.565,75.882,66.599,33.837,1.645,54.431,16.098,44.656,59.171,36.759,43.764,65.903,60.089,7.725,11.42,25.228,0.851,23.667,76.589,19.11,33.992,34.691,41.192,14.551,9.46,50.789,3.878,43.653,40.601,51.257,11.142,11.929,9.622,1.852,47.272,12.752,33.222,24.898,22.336,8.961,37.51,15.236,41.469,67.083,50.443,31.584,50.768,20.447,12.526,0.951,81.955,32.174,2.707,11.128,36.437
Flagellar assembly,501.599,744.071,598.891,471.717,1047.884,596.056,391.186,675.472,714.298,472.93,594.734,814.898,488.346,141.093,1127.756,338.877,565.017,666.777,1627.624,392.537,660.212,538.855,667.765,617.992,421.396,451.635,692.331,912.185,805.418,465.985,1132.174,726.473,2290.646,751.986,690.886,331.038,2507.112,1177.92,316.949,687.084,532.499,666.74,1323.51,723.173,713.001,738.105,1091.301,448.263999999999,865.705,689.804,581.678,664.285,714.916,875.466,635.839,577.684,499.452,785.186,500.427,304.687,615.323,1013.665,935.647,579.373,650.839,723.78,785.271,4763.562,677.1,483.054,781.806999999999,740.78,561.158,872.192,609.229,550.425,735.977,875.912,498.629999999999,968.733,445.679,392.351,1159.832,1247.671
Flavone and flavonol biosynthesis,16.605,37.951,47.749,31.299,40.141,6.882,26.236,20.522,21.629,4.85,12.667,8.496,48.15,0.703,17.522,0.03,3.312,4.897,6.977,0,7.851,12.583,12.698,9.633,2.657,17.188,16.458,12.964,14.935,14.715,12.047,12.039,7.995,6.656,26.151,0.189,11.102,11.516,2.37,36.647,5.739,8.293,13.161,0.258,14.399,0.387,31.497,28.623,0.071,4.156,67.186,35.845,0.568,14.02,6.068,15.118,7.045,14.984,23.05,5.347,8.98,12.34,0,14.393,1.03,16.728,13.732,6.082,13.266,5.209,5.916,21.043,20.652,14.632,28.897,44.405,13.129,8.757,7.349,9.695,13.422,1.001,10.016,14.89
Fluid shear stress and atherosclerosis,1450.624,1800.386,1310.224,1697.214,1803.124,1002.665,1511.663,928.725,1225.904,1386.245,1399.584,1020.041,1585.551,830.785,1737.232,1003.004,742.563,1249.056,782.282,104.761,1042.903,1223.323,1885.103,1074.165,1172.826,1225.802,1000.657,1286.834,1395.919,2348.644,1440.727,1404.13,1257.273,802.892,1232.975,495.527,1339.715,1491.964,946.179,1420.772,925.572,1448.607,1188.712,858.956,1457.511,496.702,1397.43,1495.911,864.826,1444.597,1465.479,2150.84,926.947,1717.874,1056.73,1315.353,1168.763,1505.465,1130.769,549.053,967.314,1119.71,618.111,1208.039,1059.84,1080.302,1320.444,812.89,1354.556,1023.988,1402.447,1816.306,1170.746,1141.997,1463.408,1582.621,985.396,1228.493,796.882,1674.748,1047.753,741.143,1667.095,1176.214
Fluorobenzoate degradation,0,14.205,4.247,20.79,28.335,22.379,0,0,0,0,0,0,0,0,1.882,2.512,0,0.479,0,151.024,1.803,0,0,0.606,0.059,0,0.122,0,100.517,0.857,0.12,2.458,42.821,6.595,0.265,0,3.372,0.986,1.113,0,6.698,0,10.234,5.128,4.828,0,0.419,0.175,0,25.134,0.264,0,10.36,2.647,18.866,9.448,2.258,0.284,153.216,0.709,0.095,17.98,23.564,0.554,4.735,11.917,5.124,7.57,0.26,10.917,28.446,19.787,0.413,31.117,1.039,0,0,5.8,278.488,0.573,120.746,0.053,80.478,0
Focal adhesion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Folate biosynthesis,1480.186,1869.064,2049.467,1876.53,2470.565,1328.945,1706.804,1287.319,1651.919,2583.134,1982.865,1562.569,1890.51,432.331,1525.003,1297.403,1427.962,2083.744,2308.621,441.733,1602.969,1550.308,1520.826,1688.948,1700.197,1812.097,1721.535,2077.223,1732.73,1694.23,2361.334,1900.983,2772.111,1436.021,1235.815,5858.654,2874.918,1982.189,716.211,1701.849,1634.932,1788.367,1166.596,520.033,1472.335,125.127,1571.589,1754.785,560.302,2024.855,1948.702,1662.693,1895.831,1613.955,1754.906,1275.649,1683.071,1402.441,1974.041,1777.336,1954.42,2064.074,1709.731,1484.997,1872.687,1635.338,2185.225,2515.533,1775.829,1624.713,1268.355,1186.932,1459.772,1730.042,1641.91,1393.28,2023.663,1996.189,1958.984,2109.256,1368.629,1391.155,1884.769,1704.494
Folate transport and metabolism,613.48,534.959,803.103,695.728,593.636,516.991,662.797,577.656,585.254,632.461,705.468,361.854,583.162,276.461,436.219999999999,789.062,607.993,807.842,434.006,86.991,655.625,616.298,518.178,611.371,471.284,597.765,592.604,498.192,600.205,550.153,464.913,779.39,423.066,536.171,482.834,457.328,348.086,531.599,306.841,610.186,686.605,695.904,491.55,364.12,753.062,274.095,492.401,537.556,390.186,696.772000000001,508.426,677.062,954.082,650.43,648.98,691.909,463.792,546.493,687.709,920.596,560.358,536.349,361.376,676.589,531.866,503.013,875.268,623.239,1023.646,671.539,565.186,658.908,524.631,652.086,548.981,687.326,600.92,648.707,574.032,534.002,539.053,907.425,549.265,943.948000000001
FoxO signaling pathway,76.599,83.549,169.991,185.468,196.325,73.59,79.885,66.633,86.796,66.176,106.032,281.823,43.945,4.207,9.884,4.999,13.837,71.678,36.871,76.522,16.705,107.093,142.733,34.102,129.566,148.557,134.987,170.102,147.856,180.181,187.373,85.414,72.1,60.745,113.131,19.114,92.882,77.761,88.928,119.098,98.936,99.668,42.045,16.877,92.153,7.373,97.213,198.588,1.631,82.533,266.779,90.084,43.71,32.667,31.742,31.448,104.598,71.94,250.594,30.677,13.581,169.164,31.361,139.04,6.98,101.035,56.468,54.035,31.031,70.217,49.269,62.932,15.278,89.053,99.937,104.952,18.062,22.744,103.158,31.873,47.674,7.476,56.085,45.687
Fructose and mannose metabolism,2610.993,2891.263,2975.077,2719.043,3027.396,2704.062,3524.183,2587.546,2893.521,3248.843,2940.419,2598.934,2997.26799999999,1035.242,2440.636,3112.248,2528.788,3269.583,4086.346,1382.298,2738.044,2677.523,2495.617,2954.29,2625.393,3053.331,2791.463,2653.712,2763.445,2674.226,3033.214,2742.675,3072.23399999999,2639.92,2432.371,1402.369,3140.017,2585.665,1780.098,2853.403,2884.653,2901.803,2703.112,1923.878,2871.717,1235.42,2704.965,3235.409,2228.12,2785.513,2861.541,3075.671,2487.278,2776.835,2931.736,2931.564,3442.35,2705.25,3710.722,3296.282,2985.301,3558.527,3793.988,2671.507,2975.505,3050.216,3723.249,3653.249,3592.066,2857.063,2545.736,2446.999,2296.223,3134.227,2223.747,3125.76100000001,3031.661,3121.296,3694.432,2523.316,3199.687,3966.932,3032.389,3976.862
GABAergic synapse,298.781,331.14,392.107,504.948,383.202,260.501,221.768,376,290.65,434.471,323.234,280.431,324.595,88.048,296.419,475.548,326.545,322.086,247.012,34.445,358.137,404.693,257.906,323.113,416.396,493.896,454.819,486.976,330.879,532.701,502.715,332.506,349.518,261.166,280.304,119.021,345.438,272.455,418.322,438.42,371.958,433.766,177.188,420.252,250.968,326.105,261.826,597.528,566.918,341.703,392.491,424.973,327.348,309.728,349.926,355.465,346.644,396.288,322.165,257.711,344.562,278.763,301.275,335.255,297.606,321.52,293.331,319.776,187.799,246.173,303.494,277.374,318.819,398.345,410.563,468.071,411.349,194.886,241.961,401.567,272.886,180.123,300.573,213.022
Galactose metabolism,2561.397,2468.993,2315.739,2775.294,2950.34,1997.551,2499.8,2151.181,2247.532,2135.077,2623.006,2646.057,2411.342,939.446999999999,1902.419,2668.31,1867.114,3037.789,2189.979,1868.059,2308.135,2089.987,2201.827,2140.886,2210.729,2080.741,2500.634,2747.393,2203.671,2834.31,2755.593,2579.751,2988.734,2699.517,1938.588,1168.339,2894.84900000001,2163.198,4080.509,2573.183,2729.632,2482.766,2942.105,2837.823,2260.259,2366.09,2423.881,2323.749,3202.917,2094.986,3851.663,2807.939,1897.989,2728.009,2289.002,2581.234,2246.917,2361.583,2328.501,2088.911,1811.151,3666.728,4472.62600000001,2571.222,2520.332,2229.801,2763.142,2680.929,2897.547,2028.641,2361.248,2276.192,1568.112,2427.32,2437.67,3136.72,2890.814,1969.917,2105.729,1976.103,1927.149,2086.987,2534.588,2602.882
Gap junction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,0,0
Gastric acid secretion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Glioma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glucagon signaling pathway,767.826,766.008,762.048,736.593,672.062,685.295,839.861,1024.251,799.248,658.792,898.192,794.524,669.366,345.994,992.738,1117.884,829.453000000001,1123.602,585.984,397.353,818.113,775.226,677.177,942.998,654.896999999999,674.674,700.329,491.39,769.404,769.834000000001,500.777,734.77,731.986,1008.864,570.244,360.857,775.475,928.407,1080.392,789.181,879.693,659.511,761.33,1508.565,699.258,1346.421,871.04,768.388,1954.237,807.874,764.428,953.433000000001,813.272000000001,929.605,920.376,1197.531,640.324,930.786,781.511999999999,724.533,613.128,1033.694,1134.691,644.380000000001,1124.488,850.203,1005.964,962.395000000001,909.042,657.824,899.642,808.054,619.226,861.561,737.931,909.94,1061.614,1021.656,899.984,718.792,738.31,810.044999999999,1088.457,1054.223
Glucosinolate biosynthesis,358.629,347.569,262.063,312.123,210.617,298.753,356.733,324.922,352.022,382.934,278.839,117.069,373.954,150.299,401.581,401.47,318.192,308.019,199.214,10.865,365.612,415.107,305.642,372.913,291.212,354.425,317.927,148.348,303.388,302.149,188.807,338.054,227.618,269.698,302.715,174.506,190.268,308.254,422.407,384.649,299.586,405.096,390.875,451.851,340.288,433.514,346.4,283.121,590.341,381.042,203.862,311.008,408.416,358.539,447.56,342.695,314.915,410.769,298.608,403.94,384.326,172.31,188.787,392.01,425.802,382.609,426.007,203.645,361.685,246.069,274.483,371.881,303.29,348.245,309.786,410.397,332.934,398.519,339.212,268.701,388.438,659.403,324.482,421.285
Glutamatergic synapse,282.706,311.261,336.214,439.13,299.568,231.059,212,355.288,279.308,416.592,288.275,253.405,317.097,87.678,295.375,475.464,325.277,298.004,239.074,34.445,357.161,384.443,293.247,315.548,360.168,417.492,397.306,422.82,287.969,477.58,437.854,300.097,337.886,251.562,252.427,114.118,321.328,254.115,399.023,381.929,340.987,409.809,177.08,414.302,236.482,325.445,243.462,514.062,566.918,317.633,317.019,388.999,323.138,307.237,347.261,353.613,295.892,375.375,287.282,249.411,340.986,260.976,301.019,303.554,297.224,304.901,272.615,317.13,178.786,227.232,291.637,270.438,315.752,364.326,360.669,422.125,405.604,192.529,241.347,395.963,272.886,177.076,294.381,201.692
Glutathione metabolism,319.374,319.845,429.352,395.002,725.572,382.525,416.935,283.054,321.123,235.042,470.876,532.676,251.868,120.708,325.475,203.194,250.142,514.334,818.3,309.715,337.667,210.145,283.034,264.11,310.255,318.023,339.789,598.078,415.409,368.693,759.794,369.106,1112.901,649.503,288.576,129.975,1125.552,432.365,311.908,343.675,407.369,258.351,685.163,112.781,337.54,72.817,355.027,449.662,184.586,371.842,566.955,412.252,251.265,504.089,333.212,329.871,435.298,331.266,744.506,356.285,210.872,737.627,653.776,298.746,299.896,345.283,512.111,583.198,503.169,288.424,320.468,280.005,284.34,343.46,347.204,468.813,337.862,378.881,657.929,375.946,429.728,286.762,460.751,609.302
Glycerolipid metabolism,811.879,993.327,799.17,975.341,960.468,933.903,1129.527,686.511,964.571,1240.056,1251.878,797.835,995.402,355.474,1069.751,1333.389,1016.944,910.536,909.852,1269.059,1010.586,933.284000000001,833.696,1093.758,804.636000000001,1053.942,920.033999999999,799.656,1179.858,847.372,801.061,928.237,1192.136,1204.884,801.334,659.663,995.975,1002.401,1497.22,1148.846,853.391,1044.106,685.544,1314.284,1045.661,1172.931,901.344999999999,908.332,1353.697,1126.261,1089.067,1067.943,1129.697,1034.535,876.811,1208.994,1063.767,1089.509,1690.87,1272.833,1107.843,1231.532,1490.61,884.352,1404.846,1078.232,1143.637,1451.53,1298.345,1128.598,1063.742,906.069,699.2,1106.532,872.728,894.93,1200.179,1304.599,2037.719,825.335,1329.04,1205.79,1280.599,1284.34
Glycerophospholipid metabolism,1492.462,1494.692,1425.033,1628.057,1525.038,1436.006,1932.875,1385.49,1695.507,1458.312,1807.795,1174.808,1286.897,659.41,2006.94,2136.58,1841.979,1775.763,1571.894,1045.696,1917.598,1579.717,1511.34,1903.197,1411.086,1483.983,1442.823,1121.883,1604.21,1441.576,1333.606,1548.606,2118.502,1632.064,1325.149,648.695,1855.438,1634.564,1349.523,1856.692,1470.944,1548.235,1386.749,2215.095,1866.467,1653.826,1559.828,1544.892,2252.671,1837.932,1338.88,1654.271,1649.346,1832.341,1596.275,1826.573,1880.773,1749.852,2042.492,1712.731,1417.243,1750.932,2161.653,1608.622,2191.959,1858.175,1837.987,2424.241,1727.701,1745.731,1471.564,1540.18,1543.478,1546.968,1640.106,1583.119,2288.094,2207.86,2428.772,1583.769,1804.23,1999.595,1945.291,1949.332
"Glycine, serine and threonine metabolism",1997.303,2318.669,2155.556,2698.141,2846.901,1871.422,2030.813,2140.906,1999.045,2161.53,2261.643,1689.966,2230.637,803.625999999999,2108.608,2162.093,1610.008,2259.054,2243.46,571.756,2127.728,2068.154,2008.099,1962.045,2033.749,2375.236,2342.147,2451.781,2307.294,2578.562,2740.797,2101.97,3164.089,2162.971,1850.732,944.532999999999,3002.798,2141.083,2708.91,2430.862,2216.638,2423.753,1877.674,1490.467,2109.802,1676.293,2138.525,2656.843,1844.124,2264.571,2403.549,2929.818,1871.413,2661.512,1955.748,2565.283,2288.559,2412.299,2593.274,2132.2,2088.185,2106.439,1877.706,2285.029,2237.196,2236.255,2599.737,2155.759,2024.634,1875.82,2247.003,2334.968,1981.811,2351.892,2234.705,2745.578,2255.633,2013.406,2417.831,2312.082,2098.411,2205.586,2477.867,3144.925
Glycolysis / Gluconeogenesis,4450.35799999999,4335.40699999999,4020.827,4610.31,4333.73300000001,3251.877,4551.421,3872.948,3995.24100000001,4186.80799999999,3877.745,4186.259,3796.363,1846.214,3911.30199999999,4200.767,3397.401,4504.869,5164.073,2319.533,3999.276,3837.967,4034.633,3930.103,3696.602,3876.64,4116.386,3615.134,4512.775,4504.137,4150.862,4503.21599999999,4741.708,4092.42,3695.30199999999,2054.473,4328.729,4069.38700000001,2770.177,4348.165,4603.318,4393.543,4215.976,3069.622,4153.546,2482.248,4360.225,3786.003,3756.173,4265.40000000001,3782.65699999999,5042.251,3579.931,5119.806,4403.809,4380.252,3738.553,4407.404,4479.59,3522.458,3316.601,5286.70399999999,5312.674,5593.236,3664.093,3832.324,4626.382,4968.176,4585.475,4830.674,4221.857,4302.856,3189.66200000001,4534.91,3823.405,4546.453,3742.42499999999,3910.369,4127.508,3848.288,4171.57499999999,3941.003,4570.643,4881.994
Glycosaminoglycan biosynthesis - heparan sulfate / heparin,0,2.325,1.014,0,0,0,0.07,0,0,4.682,0,0,0.741,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,1.617,11.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,3.762,0,0,0,0,0,0,0,0,0.814,0,0.792,0,0,0,0,0.826,0,0,1.14,0,0,0.094,0,0,0.144,0,0.947,0,0,0,0,0,0,0,0,0.358
Glycosaminoglycan degradation,162.657,278.538,333.899,326.49,447.75,195.278,275.057,114.576,288.313,150.629,298.28,234.137,151.784,11.022,178.222,55.879,75.014,167.92,96.743,17.544,120.864,188.606,157.4,119.494,234.551,241.897,418.892,429.258,134.166,300.072,432.529,392.204,185.118,106.826,190.646,123.944,201.375,193.471,166.109,262.36,312.049,202.958,162.712,39.395,183.648,150.192,195.155,348.479,3.371,208.318,691.434,329.319,87.8490000000001,95.249,72.22,126.709,230.667,192.701,264.587,136.229,76.116,340.687,21.626,232.765,62.76,203.984,156.448,168.903,145.816,144.014,127.346,132.492,73.086,244.621,238.6,318.106,112.147,91.96,81.457,70.327,104.311,57.48,171.521,125.221
Glycosphingolipid biosynthesis - ganglio series,67.18,151.031,163.835,214.835,250.663,107.624,133.972,49.64,164.229,74.523,169.241,159.056,55.111,4.743,55.907,17.177,37.698,96.786,38.506,0.376,46.927,120.983,80.635,74.344,143.919,131.494,230.994,245.248,52.078,188.599,230.397,274.843,79.61,56.386,74.068,51.105,90.998,72.545,113.154,123.898,188.671,107.438,29.521,25.351,102.965,2.145,62.503,178.119,2.422,108.15,388.033,182.013,20.904,26.956,30.292,74.652,120.778,90.658,125.281,81.908,28.558,251.053,0.104,125.639,26.532,80.469,71.495,53.904,72.608,79.09,79.9,55.535,18.113,124.419,129.564,163.799,32.643,41.452,29.931,23.445,45.445,22.083,67.787,49.659
Glycosphingolipid biosynthesis - globo and isoglobo series,216.687,351.749,327.609,440.188,546.121,202.752,406.051,157.139,297.802,180.705,437.681,338.219,255.978,53.738,181.598,88.874,153.501,328.664,169.209,7.81,170.66,248.036,228.978,255.925,286.744,282.001,385.608,399.352,208.438,365.985,369.002,427.949,173.442,303.654,212.014,83.708,170.804,211.629,1004.482,396.055,378.039,301.637,136.786,259.965,293.996,418.718,203.493,355.931,379.852,225.818,980.113,404.474,100.55,193.231,149.18,318.765,253.51,261.212,315.029,259.494,155.665,312.534,257.341,280.341,336.363,259.165,242.781,231.054,216.705,254.408,249.12,190.104,96.717,346.114,284.222,405.649,298.054,197.575,203.838,126.97,123.94,93.408,204.954,156.219
Glycosphingolipid biosynthesis - lacto and neolacto series,0.511,11.213,11.47,4.678,5.956,13.056,0.45,0.937,5.342,0.71,7.208,0,7.824,0.095,3.561,0,0.482,3.153,2.119,0,0.444,4.046,2.962,3.114,5.9,4.611,0.906,0,9.008,4.707,35.007,2.631,4.242,0,2.14,0.063,0.53,2.082,0.735,20.548,5.099,3.762,0,0.172,6.504,0,7.586,14.176,0,0.41,52.165,16.366,0.882,0.114,6.367,0.114,7.808,4.956,7.151,0,0.97,0,0,1.325,0.159,0.718,7.435,0.086,0.08,2.06,4.152,1.412,1.333,3.559,10.198,0.789,0.667,1.124,1.536,1.588,0.08,0.733,0.744,3.464
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0
Glyoxylate and dicarboxylate metabolism,1300.131,1741.652,1824.438,2092.514,2290.883,1435.713,1197.493,1707.208,1559.575,2022.68,1702.983,1599.693,1667.877,359.344,1561.818,1456.709,1150.668,1635.918,1851.881,155.598,1488.539,1512.37,1459.757,1504.829,1552.316,1812.344,1870.065,2115.703,1632.627,2081.689,2605.829,1510.992,2457.004,1407.74,1343.811,550.323000000001,2418.691,1595.675,1435.378,1771.325,1596.243,2019.371,1605.904,1593.269,1358.333,1188.718,1645.361,2134.63,1611.977,1587.488,1955.726,1916.267,1298.373,1585.183,1278.984,1640.886,1717.293,1681.568,1633.492,1635.512,1646.98,1849.757,1876.921,1485.417,1641.402,1680.926,1736.13,1527.202,1472.683,1307.791,1492.729,1506.808,1392.631,1737.008,1663.886,1945.839,1864.751,1497.511,1413.477,1650.178,1232.955,1357.996,1873.905,1725.236
GnRH signaling pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
"Growth hormone synthesis, secretion and action",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
HIF-1 signaling pathway,995.676000000001,953.498,947.816,982.795,783.675999999999,820.169,1007.502,889.417,934.095,867.635,956.191,926.856000000001,914.407,441.344,1045.649,1020.342,905.325,1326.614,657.5,563.062,1030.817,908.833000000001,949.977,1051.823,753.552,816.159,846.273,634.916,1050.775,971.355,697.811,989.779,759.230000000001,1112.151,795.72,403.682,716.293,1002.178,671.042000000001,938.36,1056.56,1020.679,1106.436,1174.045,894.909000000001,808.841,1111.328,777.038000000001,1364.163,982.205999999999,776.932,1146.138,886.701,1139.716,933.491,997.527999999999,770.162,1102.076,869.047999999999,774.665,779.066000000001,1149.368,1250.415,1126.975,1055.105,958.631,1248.877,1122.079,1242.239,1211.109,982.561,1061.604,844.588,998.121,871.525,907.379,1057.841,1040.837,861.536,948.917,894.642,1000.455,1080.137,1583.86
Hedgehog signaling pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Hedgehog signaling pathway - fly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Hepatitis C,0,0,0,0.924,0,0,0,0,6.348,0,0,0,2.45,0,1.324,0,0,0,4.996,0,0,0,0,0.506,0,0,2.41,3.148,0.321,0,0,1.408,0.11,0,4.27,0,0.344,1.472,1.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.214,0,0,2.756,0,0,0,0,0,0,0,0,0,0,0,3.995,0,0,0,7.298,0,0,0,0,0,0,0,0,0,0.294
Hepatocellular carcinoma,1.886,9.164,1.089,10.517,41.008,11.964,1.896,10.375,0.242,1.682,1.491,19.154,2.167,0.17,1.612,1.513,5.276,5.162,105.442,56.558,19.789,8.837,1.319,1.38,2.916,5.434,6.378,36.995,35.598,1.405,69.936,17.27,153.057,21.736,11.087,5.422,160.612,25.992,6.848,1.376,13.584,2.133,44.281,1.151,6.501,5.087,1.118,3.039,0.683,16.949,1.314,4.697,6.187,29.834,8.494,14.706,17.769,14.798,89.327,10.425,3.812,34.675,30.666,8.597,3.999,12.687,4.396,33.038,0.981,8.346,17.76,14.627,1.759,11.275,11.48,5.38,3.999,4.535,89.642,23.349,45.382,2.529,40.314,4.744
Hippo signaling pathway - multiple species,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Histidine metabolism,1246.793,1224.674,1291.243,1242.757,1185.394,1142.058,975.294,885.665000000001,1262.105,918.332,1298.712,766.148,1079.705,290.441,1098.565,999.806,805.483,1234.561,964.929,229.444,1190.52,863.576,848.855,874.374,1069.97,945.155000000001,1183.747,1503.736,1078.118,1462.134,1298.672,1175.375,1293.795,1234.269,1030.106,373.822,1370.359,895.097,1086.962,1004.886,1098.777,1222.786,1709.177,1514.423,903.590999999999,1199.867,1086.255,1345.455,1894.812,1023.168,1318.094,1186.353,607.282,1045.934,939.302000000001,741.686,981.968999999999,1228.12,1369.884,800.994,925.576,1133.307,996.363,993.069000000001,946.859000000001,1263.819,1310.651,994.016000000001,1702.458,839.733,769.003,977.989,1180.246,1181.664,1249.338,1275.806,1226.124,1095.111,1082.387,1066.226,1090.087,1252.185,1007.088,1024.503
