feature	肠杆菌科..Enterobacteriaceae.	链球菌科..Streptococcaceae.	支原体科..Mycoplasmataceae.	梭菌科..Clostridiaceae.	乳杆菌科..Lactobacillaceae.	坦纳菌科..Tannerellaceae.	拟杆菌科..Bacteroidaceae.	肠球菌科..Enterococcaceae.	芽孢杆菌科..Bacillaceae.	毛螺菌科..Lachnospiraceae.	明串珠菌科..Leuconostocaceae.	葡萄球菌科..Staphylococcaceae.	瘤胃球菌科..Ruminococcaceae.	丙酸杆菌科..Propionibacteriaceae.	普雷沃菌科..Prevotellaceae.	双歧杆菌科..Bifidobacteriaceae.	韦荣球菌科..Veillonellaceae.	丹毒丝菌科..Erysipelotrichaceae.	柯林斯菌科..Coriobacteriaceae.	真杆菌科..Eubacteriaceae.	阿克曼氏菌科..Akkermansiaceae.
CON30	0.433108802725055	0.185955621412022	0.104846222471619	0.0710570328203397	0.01070776460892	0.0314788551788536	0.0446306643197994	0.0242563199922843	0.0191687618229284	0.0126871118846323	0.011277676338361	0.00716554401362527	0.000460313319933101	0.00268735300113325	0	0.00402883753350971	0.00013809399597993	0.0158501219830298	0.000894323021584311	0.0195918116836288	8.7678727606305e-06
CON31	0.42096464451416	0.0225184236838903	0.245102447850262	0.122992969109579	0.0238542399602165	0.00215053194584786	0.0121228633552531	0.053334779365474	0.0246504393645218	0.00873967718214185	0.00115594398565254	0.0074514741592293	0.000253937351539231	0.00284092412034514	5.29036149040064e-06	9.78716875724118e-05	1.58710844712019e-05	0.000267163255265232	4.49680726684054e-05	0.0514355395904202	0
CON32	0.373633804925118	0.260318130668256	0.0687367523514994	0.0816175428936473	0.0241471387752156	0.0298404535406805	0.0306049080115363	0.0245106555865317	0.0303830558399243	0.0313159041277868	0.0077835364305322	0.00774076974684796	0.000264618855296253	0.00392384322802928	0	0.000112262544671138	4.00937659539777e-05	0.00820318451418384	1.60375063815911e-05	0.0168073066879075	0
CON33	0.316274521424761	0.0314569268815698	0.185904861451593	0.103858773834475	0.0202475175509017	0.154356341222933	0.0255707073700317	0.0477282155999634	0.038515002451469	0.00803596924618675	0.00217130111043464	0.00644655528197281	6.46541273578552e-05	0.00256461371852826	0	0.0003124949488963	0	0.03627365936973	0.000288249651137104	0.0199296347580589	0
CON34	0.425739082595985	0.0531949033893942	0.102757431381607	0.108248313414045	0.0332767905318432	0.0128579035904091	0.0342183868726658	0.0761317670624663	0.0654109697736995	0.00988852486766516	0.00216884550414197	0.0131682424592945	0.000980388699433279	0.00265551327580309	0	0.00081111295276854	0.000119903653887523	0.00129778072442966	0.00108265946304323	0.0559914797874179	0
CON35	0.323501244378601	0.0258824550365565	0.196298787234504	0.135530340832664	0.0157786586745431	0.0339623928021299	0.0327939476400197	0.0681231423426551	0.0492327623345348	0.0155834012601852	0.0185587523361155	0.0204369427027965	0.000582672919036358	0.0025755382751022	0	0.000740738444945157	0	0.0128157048947625	0	0.047602517890848	0
CON36	0.386492853777289	0.0845191351238155	0.248608275308448	0.0664956459522189	0.0105509310158281	0.00727361569202311	0.0315620473622672	0.054248468666562	0.0330453902937019	0.00274331186848856	0.00622305987470115	0.00564019335811389	0.00741671465717327	0.00126345915571611	0.00117271347049893	5.23532799329878e-05	1.39608746487967e-05	0.00345531647557719	0.0047257560686177	0.0444967977243774	0
CON37	0.299595917575599	0.0324551337632016	0.279422178492719	0.0744268877239806	0.0244108786747779	0.0122767205053718	0.0809987777032507	0.0409831659589187	0.0463911863757149	0.00135083656046162	0.00423246541694809	0.00933199028706445	0.000119191461217202	0.0201386827707574	0	0.00355704713671728	0	0.0167265350574807	0.00378374462177745	0.0495158723295854	0.000282787584456499
CON38	0.143856191141096	0.0188179450033217	0.54683778397229	0.0341890889051547	0.013384880393128	0.0285058396147156	0.0392451860579516	0.023544406935525	0.101297748506921	0.00149603677038625	0.0143923808622243	0.00377981719613972	0.00176312582091848	0.000207923754528258	0	0.0127323717000556	3.38087405737005e-06	0.00342144454605849	0.00286867163767849	0.00965577630784887	0
CON39	0.265409380090359	0.0313028244767495	0.100251252420321	0.0931093831637828	0.0144105172572763	0.0822102529428036	0.162296001475244	0.0307572916986815	0.0569582321664567	0.00372652672342256	0.0989873067584596	0.00538617573839014	0.00773350339613363	0.00606232904078434	0	0	6.14684820358361e-05	0.00947382979377324	2.30506807634385e-05	0.0318406736945631	0
CON40	0.349861867662829	0.0367950457008529	0.164927880005966	0.118811564765956	0.0301405469898514	0.00883833900303252	0.0484421939250179	0.0525684092410178	0.0262984084598067	0.0313656281292833	0.0024963247565817	0.0230031177427259	0.00509917830789662	0.00430731426704638	0.0162704979155866	0.00100847259014112	7.10191964888109e-06	0.0104327199642063	0.0278927894209805	0.0414325992315723	0
CON41	0.402886829920328	0.0191197188177653	0.236043062039917	0.0921463224652489	0.00741901826626727	0.00977021718538891	0.015412613773506	0.0284764327167647	0.0445381504863472	0.00578664192057852	0.00131022843652484	0.00448362575067675	4.56776886127926e-05	0.0795464926747412	0.00142802879136836	0.000610638574086807	9.61635549743003e-06	0.00331283446886465	0.000901533327884065	0.0467523163396304	0
CON42	0.552151273390791	0.0307695667365479	0.163276943085643	0.0809651370448016	0.0187490294277506	0.00117439242177188	0.014398439319823	0.0387185534591195	0.0362266092087895	0.0040351541268732	0.0142237363149313	0.00730598260734529	0.00290443745632425	0.00212312679555866	4.85286124699123e-06	0.00206489246059477	9.70572249398245e-06	0.00345766363848125	0.00439911872039755	0.0230413852007143	0
CON43	0.399013739089159	0.0272979791320552	0.148044619076501	0.0876559162469344	0.0173914190026634	0.00805622214604045	0.0156861193885534	0.0755342246600389	0.0414282323778381	0.00224589717219131	0.00188989390223535	0.0617863452968012	0.0001010873482591	0.00104163919727855	0.0564111354306761	0.000193384492321757	0	0.00279968003656725	0.00289637228272813	0.0505260937211571	0
CON44	0.530977589451686	0.0314192192677604	0.106946577224602	0.0891861310918936	0.0390452713858517	8.3707612197065e-05	0.00472515038505502	0.0281690547390054	0.0513762686032952	0.0129515881354562	0.001775178672455	0.00639641615961021	0.0083188047707566	0.00393137130387595	0.0471071803812449	0.000658115020032098	5.77293877221138e-06	0.00295285818198612	0.00581046287423076	0.0281632818002332	0
CON45	0.495286699256381	0.0389988482136696	0.091054813352229	0.078034850825093	0.0023858431129016	0.00571381559741618	0.0111914353805406	0.120366979294385	0.0712170188372797	0.00301481398916153	0.0176350695052627	0.00328816420120699	0.00025742689872242	0.000307850724245368	0	0	0	0.000337043465337601	0	0.0609093273461675	0
CON46	0.434488892856232	0.0288996148843378	0.158429824785126	0.148865694100844	0.0305637736234028	0.00658649799790864	0.0170942895763728	0.0356263867989492	0.0263300517738274	0.00878943609885485	0.00355466857099135	0.0158445765002933	0.00983192634344156	0.00224757071080619	0	0.00219656201382336	0.000204034787931342	0.0132782014333444	0.0158860210665919	0.0412819760769211	0
CON47	0.211777148102327	0.28443149618869	0.0839485971983877	0.0373398651075548	0.0134218980723949	0.00934619068523766	0.0279138564073911	0.267689667557968	0.0139756355509438	0.00282106796503971	0.0129828989903021	0.00308297082651554	0.00123967354431895	0.00479905814742387	0	0.000159636029851938	0.00185327453406234	0.00486141597158479	0.00127958255178194	0.0170760665682244	0
